Order No.,Part No.,Op. No. : Number,Operation Name,Resource,Setup Start,Start Time,End Time
1,526053:Полуфабрикат  1-Крой верха BW
,10,РАСКРОЙ ДЕТАЛЕЙ ВЕРХА,CZ/XL KOB:464 ID:71,09-01-2019 13:03,09-01-2019 13:03,09-01-2019 13:12
1,526053:Полуфабрикат  1-Крой верха BW
,20,КОМПЛЕКТОВАНИЕ КРОЯ ПОСЛЕ АВТОМАТИЗИРОВАННОГО РАСКРОЯ,СТОЛ KOB:221 ID:89,09-01-2019 13:12,09-01-2019 13:12,09-01-2019 13:30
1,526053:Полуфабрикат  1-Крой верха BW
,30,ВЫРАВHИВАHИЕ ДЕТАЛЕЙ ВЕРХА 1,CAMOGA C 420 L KOB:239 ID:148,09-01-2019 13:30,09-01-2019 13:30,09-01-2019 13:35
1,526053:Полуфабрикат  1-Крой верха BW
,40,"РУЧНАЯ РАССКЛАДКА, КЛЕЙМЕHИЕ ДЕТАЛЕЙ ВЕРХА",107 KOB:81 ID:99,09-01-2019 13:35,09-01-2019 13:35,09-01-2019 13:41
1,526053:Полуфабрикат  1-Крой верха BW
,50,ОКРАШИВАHИЕ ВИДИМЫХ КРАЕВ ДЕТАЛЕЙ ВЕРХА,801 KOB:250 ID:144,09-01-2019 13:41,09-01-2019 13:41,09-01-2019 13:44
1,526053:Полуфабрикат  1-Крой верха BW
,170,СПУСКАНИЕ КРАЕВ ДЕТАЛЕЙ ВЕРХА,SS 20 KOB:93 ID:154,09-01-2019 13:44,09-01-2019 13:44,09-01-2019 13:57
1,526053:Полуфабрикат  1-Крой верха BW
,180,КОНТРОЛЬ КАЧЕСТВА ДЕТАЛЕЙ ВЕРХА ПОСЛЕ ОБРАБОТКИ,СТОЛ KOB:221 ID:171,09-01-2019 13:57,09-01-2019 13:57,09-01-2019 13:59
A001,1930150:Полуфабрикат  1-Крой верха BW
,10,РАСКРОЙ ДЕТАЛЕЙ ВЕРХА,CZ/XL KOB:464 ID:72,09-01-2019 13:03,09-01-2019 13:03,09-01-2019 14:02
A001,1930150:Полуфабрикат  1-Крой верха BW
,20,КОМПЛЕКТОВАНИЕ КРОЯ ПОСЛЕ АВТОМАТИЗИРОВАННОГО РАСКРОЯ,СТОЛ KOB:221 ID:89,09-01-2019 14:02,09-01-2019 14:02,09-01-2019 15:59
A001,1930150:Полуфабрикат  1-Крой верха BW
,30,ВЫРАВHИВАHИЕ КОМПЛЕКТА ДЕТАЛЕЙ ВЕРХА (ДЛЯ К/Т ПОВЫШЕННОЙ ТОЛЩИНЫ),CAMOGA C 420 L KOB:239 ID:148,09-01-2019 15:59,09-01-2019 15:59,09-01-2019 16:21
A001,1930150:Полуфабрикат  1-Крой верха BW
,30,ВЫРАВHИВАHИЕ ДЕТАЛЕЙ ВЕРХА 2,UAF-470 KOB:82 ID:169,09-01-2019 15:59,09-01-2019 15:59,09-01-2019 16:03
A001,1930150:Полуфабрикат  1-Крой верха BW
,30,ВЫРАВHИВАHИЕ ДЕТАЛЕЙ ВЕРХА 1,CAMOGA C 420 L KOB:239 ID:149,09-01-2019 15:59,09-01-2019 15:59,09-01-2019 16:02
A001,1930150:Полуфабрикат  1-Крой верха BW
,40,КЛЕЙМЕHИЕ ДЕТАЛЕЙ ВЕРХА,103R KOB:80 ID:95,09-01-2019 16:21,09-01-2019 16:21,09-01-2019 16:49
A001,1930150:Полуфабрикат  1-Крой верха BW
,170,СПУСКАНИЕ КРАЕВ ДЕТАЛЕЙ ВЕРХА,SS 20 KOB:93 ID:154,09-01-2019 16:49,09-01-2019 16:49,09-01-2019 18:13
A001,1930150:Полуфабрикат  1-Крой верха BW
,180,КОНТРОЛЬ КАЧЕСТВА ДЕТАЛЕЙ ВЕРХА ПОСЛЕ ОБРАБОТКИ,СТОЛ KOB:221 ID:171,09-01-2019 18:13,09-01-2019 18:13,09-01-2019 18:21
A002,1930150:Полуфабрикат 3-Межподкладка
,10,РАСКРОЙ ДЕТАЛЕЙ МЕЖПОДКЛАДКИ,ПТО-40 KOB:9 ID:6,09-01-2019 13:03,09-01-2019 13:03,09-01-2019 13:04
A002,1930150:Полуфабрикат 3-Межподкладка
,10,РАСКРОЙ МЕЖПОДКЛАДКИ 1,ПТО-40 KOB:9 ID:7,09-01-2019 13:03,09-01-2019 13:03,09-01-2019 13:09
A002,1930150:Полуфабрикат 3-Межподкладка
,10,РАСКРОЙ УПРОЧHИТЕЛЬНЫХ ДЕТАЛЕЙ,ПТО-40 KOB:9 ID:8,09-01-2019 13:03,09-01-2019 13:03,09-01-2019 13:04
A003,1915051:Полуфабрикат  1-Крой верха BW
,10,РАСКРОЙ ДЕТАЛЕЙ ВЕРХА,CZ/XL KOB:464 ID:71,09-01-2019 13:12,09-01-2019 13:12,09-01-2019 14:32
A003,1915051:Полуфабрикат  1-Крой верха BW
,20,КОМПЛЕКТОВАНИЕ КРОЯ ПОСЛЕ АВТОМАТИЗИРОВАННОГО РАСКРОЯ 1,СТОЛ KOB:221 ID:89,09-01-2019 14:32,09-01-2019 14:32,09-01-2019 17:11
A003,1915051:Полуфабрикат  1-Крой верха BW
,30,ВЫРАВHИВАHИЕ ДЕТАЛЕЙ ВЕРХА 4,CAMOGA C 420 L KOB:239 ID:148,09-01-2019 17:11,09-01-2019 17:11,09-01-2019 17:11
A003,1915051:Полуфабрикат  1-Крой верха BW
,30,ВЫРАВHИВАHИЕ ДЕТАЛЕЙ ВЕРХА 1,CAMOGA C 420 L KOB:239 ID:149,09-01-2019 17:11,09-01-2019 17:11,09-01-2019 17:16
A003,1915051:Полуфабрикат  1-Крой верха BW
,30,ВЫРАВHИВАHИЕ КОМПЛЕКТА ДЕТАЛЕЙ ВЕРХА (ДЛЯ К/Т ПОВЫШЕННОЙ ТОЛЩИНЫ),CAMOGA C 420 L KOB:239 ID:148,09-01-2019 17:11,09-01-2019 17:11,09-01-2019 17:42
A003,1915051:Полуфабрикат  1-Крой верха BW
,30,ВЫРАВHИВАHИЕ ДЕТАЛЕЙ ВЕРХА 2,CAMOGA C 420 L KOB:239 ID:149,09-01-2019 17:16,09-01-2019 17:16,09-01-2019 17:19
A003,1915051:Полуфабрикат  1-Крой верха BW
